H6_freq,H6_db,H6_power,H7_freq,H7_db,H7_power,H8_freq,H8_db,H8_power,H9_freq,H9_db,H9_power,H10_freq,H10_db,H10_power,H11_freq,H11_db,H11_power,H12_freq,H12_db,H12_power,U6.5_freq,U6.5_db,U6.5_power,U7.5_freq,U7.5_db,U7.5_power,U8.5_freq,U8.5_db,U8.5_power,U9.5_freq,U9.5_db,U9.5_power,U10.5_freq,U10.5_db,U10.5_power,U11.5_freq,U11.5_db,U11.5_power,U12.5_freq,U12.5_db,U12.5_power,broadband_noise_db,broadband_noise_.ower,filename,frame
3000020.981,-28.54626148,28.10599031,3499984.741,-24.87788107,35.88606711,3920793.533,-26.90019858,55.82910083,4420757.294,-25.3181857,101.5039181,5000114.441,-24.19941669,137.7437426,5459308.624,-24.09278067,145.911234,6034374.237,-22.70219847,157.3957828,3247022.629,-30.31285997,23.74216754,3762960.434,-29.5657108,41.54178044,4273414.612,-25.01188274,72.30851462,4703760.147,-24.55908518,110.8780631,5294561.386,-23.10645709,141.6834858,5794286.728,-22.51153139,163.8690589,6320953.369,-23.53145207,130.0742509,-29.92915897,815.7720494,PCI_1m_x_02.pacq,24
2941608.429,-28.00817049,43.55937972,3499984.741,-24.90473738,81.34709184,4014968.872,-22.10936925,144.9337566,4514932.632,-19.96230072,234.4482389,4921436.31,-20.07951956,334.2239809,5426168.442,-17.46297534,430.8238946,5926132.202,-17.71915266,368.3684276,3239154.816,-29.27140557,34.30305949,3724098.206,-24.72184001,75.26364663,4244565.964,-21.25759948,127.629727,4724264.145,-21.75937039,184.672031,5306959.152,-20.66424793,270.4635297,5826473.236,-19.47041937,329.2713858,6326675.415,-20.77088266,250.5031189,-27.76993828,876.0746987,PCI_1m_x_02.pacq,25
3055572.51,-21.92452168,184.9815957,3512382.507,-18.95912527,320.3380867,3926753.998,-18.89513094,461.7664885,4445314.407,-15.7033963,734.0326404,5054712.296,-12.88673628,1195.032105,5554676.056,-12.22370419,1413.358971,5988597.87,-14.95262265,990.4323043,3257036.209,-21.50703298,223.8683171,3693580.627,-18.5693337,337.7019704,4193544.388,-17.13724384,599.0873714,4791259.766,-16.04328918,930.7847111,5311727.524,-13.94905292,1345.24101,5756616.592,-15.30302652,1133.481961,6256580.353,-15.33942214,884.5030582,-21.90541276,3828.324442,PCI_1m_x_02.pacq,26
3000020.981,-27.15962425,41.62427434,3499984.741,-25.04825799,61.08145011,4069566.727,-24.09132462,106.1767814,4579544.067,-22.89671628,147.4170294,5079030.991,-20.47343154,242.6259923,5497217.178,-19.71865816,349.9519461,5979776.382,-19.46980811,277.5779486,3238201.141,-27.95703464,40.76128285,3708839.417,-26.00352355,76.67484641,4208803.177,-24.5503473,115.4617458,4740238.19,-22.18511658,186.9126941,5181789.398,-19.24597222,271.2388071,5720853.806,-18.95684359,325.1422341,6225347.519,-20.40171744,240.4867965,-28.91066816,571.9554133,PCI_1m_x_02.pacq,27
3062248.23,-18.84547676,472.1432057,3562211.99,-17.19404823,838.4202664,3935337.067,-15.23162223,1575.701987,4528999.329,-12.80874715,2548.773039,5053997.04,-10.30834308,3557.574263,5553960.8,-9.741158289,4532.930289,5933523.178,-10.9223174,4164.622936,3327131.271,-18.9698428,613.789178,3774404.526,-15.02551281,1233.941167,4274606.705,-12.53964226,2145.309034,4670858.383,-11.36754446,3092.75295,5184173.584,-9.609591479,4187.284849,5737781.525,-9.118776114,4867.679686,6225585.938,-11.45299554,3207.072236,-17.11457033,4332.705528,PCI_1m_x_02.pacq,28
2942085.266,-21.33102248,193.9143054,3499984.741,-19.31716061,369.9105296,4018068.314,-17.7915215,610.0463654,4543542.862,-14.79561988,952.7716709,4977703.094,-13.03983938,1297.210619,5477905.273,-11.02837768,1662.204163,5977869.034,-14.04984148,1310.542236,3171682.358,-21.18714257,232.8140674,3776073.456,-17.31967933,472.8733277,4203081.131,-15.42607388,818.1542899,4725694.656,-15.10192071,1150.657167,5193710.327,-13.39311981,1652.445426,5802154.541,-12.03680697,1907.002409,6186246.872,-13.34844776,1233.813182,-21.38805539,2681.138539,PCI_1m_x_02.pacq,29
3006458.282,-18.46221052,506.5061143,3499984.741,-16.46922511,899.1304726,4045009.613,-14.34921981,1428.229695,4499912.262,-12.54944291,2393.541388,4999876.022,-10.62817339,3587.328083,5522012.711,-8.234820746,4893.269253,5938768.387,-8.927878044,3889.781529,3215074.539,-17.68484546,657.668799,3745794.296,-14.46651885,1229.087342,4245758.057,-11.36475178,1999.076688,4745721.817,-10.26428774,2928.763044,5183219.91,-10.24688971,4082.518069,5783319.473,-9.411922718,4457.64365,6281614.304,-11.32976089,3032.950048,-17.34676434,9286.657298,PCI_1m_x_02.pacq,30
3047227.859,-15.07198556,1110.324579,3559589.386,-14.00514995,1979.305721,3979921.341,-11.43714279,3120.599137,4519462.585,-9.327289875,5267.238634,4999876.022,-8.344382163,8045.670254,5492210.388,-6.460451703,9847.022367,5935907.364,-7.830877415,7623.313179,3263235.092,-15.31296941,1459.869233,3723144.531,-13.07684954,2447.994909,4292964.935,-10.92633534,4189.530176,4770994.186,-8.858309617,6470.440991,5305290.222,-5.999044353,9357.888507,5805253.983,-6.398955438,9790.378736,6309270.859,-8.69723323,6626.433876,-13.26697858,29821.85951,PCI_1m_x_02.pacq,31
3039598.465,-18.75696563,378.4011873,3499984.741,-15.01419927,707.5300947,4037380.219,-13.31433682,1190.844812,4537343.979,-12.08875132,1869.885851,4965782.166,-10.49078864,2745.075351,5513191.223,-9.531455884,3432.20765,6018638.611,-11.00646554,2912.263617,3329992.294,-18.46213823,466.0050751,3830194.473,-15.03527326,850.3086234,4299402.237,-12.77282644,1345.391298,4799365.997,-9.239271244,2158.57305,5240440.369,-10.38107269,3017.376223,5679130.554,-10.38410517,3103.536342,6193399.429,-10.44874314,2528.389401,-18.15963499,8008.422164,PCI_1m_x_02.pacq,32
3035783.768,-57.77898451,0.111693279,3505468.369,-55.32132159,0.206062733,4037857.056,-51.91669299,0.377384377,4522085.19,-50.61641774,0.5552568,5032300.949,-51.20068916,0.589562269,5500316.62,-50.78449349,0.591182942,5978345.871,-50.62024416,0.589810947,3212690.353,-56.15812677,0.147750718,3820657.73,-53.2444328,0.313449946,4244089.127,-51.56585417,0.481501917,4748582.84,-50.28570437,0.569987108,5242824.554,-50.46694937,0.573274048,5693674.088,-49.77015116,0.567066223,6294250.488,-50.91460077,0.552072357,-54.47241265,1.833256222,PCI_ambient.pacq,1
2946615.219,-57.35018887,0.118385779,3576040.268,-54.22043479,0.208145879,4015207.291,-51.66159114,0.41443174,4566192.627,-50.31628155,0.519674175,5041122.437,-50.3770807,0.595157452,5541324.615,-50.37430255,0.550173512,5937576.294,-49.90245595,0.596403784,3242731.094,-56.24874967,0.149815198,3778457.642,-52.89166331,0.289204227,4276514.053,-51.19545855,0.491232059,4694938.66,-50.42812645,0.559686684,5255699.158,-48.9797414,0.569450887,5825042.725,-50.67479487,0.572255332,6175518.036,-50.62050121,0.592248704,-54.40197202,1.48580902,PCI_ambient.pacq,2
3008365.631,-57.90564382,0.114167604,3570318.222,-54.44540126,0.216887941,4000186.92,-51.59458621,0.405183514,4500150.681,-48.19284845,0.571367378,5068302.155,-49.85444179,0.585823452,5518913.269,-51.00064425,0.575061506,6034612.656,-50.17517253,0.57608656,3294229.507,-55.92016634,0.154108638,3793954.849,-52.88770348,0.320473442,4273653.03,-50.33167082,0.490775805,4713773.727,-51.11064134,0.586121683,5181074.142,-51.20853648,0.573596566,5693912.506,-49.44194026,0.583693955,6282091.141,-51.39993384,0.558205889,-54.34479003,1.5487704,PCI_ambient.pacq,3
3024339.676,-56.38415661,0.112167441,3565788.269,-53.21707698,0.223858938,4070043.564,-51.64799091,0.410539793,4500150.681,-48.58280413,0.557288195,5026578.903,-50.48271045,0.57431638,5489349.365,-50.86325471,0.573625353,6001710.892,-50.239364,0.590694555,3299236.298,-55.96520164,0.159693894,3738880.157,-52.85581613,0.313227052,4253387.451,-50.8397975,0.518468389,4742622.375,-50.97596397,0.563059272,5225181.58,-50.18631194,0.549591461,5820512.772,-49.41530782,0.58955011,6245374.68,-50.60003714,0.571028735,-54.66827918,1.725743035,PCI_ambient.pacq,4
3010749.817,-57.40484371,0.111425277,3579139.709,-54.20917593,0.214795999,4000186.92,-52.26719628,0.406446108,4499912.262,-49.17731345,0.550661372,5075931.549,-49.92388308,0.580136597,5481958.389,-50.64718025,0.56564707,6045579.91,-50.67252172,0.585044398,3232955.933,-57.10302769,0.145520679,3718852.997,-53.64106632,0.299290067,4319667.816,-50.70215239,0.489589002,4778623.581,-49.33703067,0.580378173,5295753.479,-50.33393051,0.600520801,5683660.507,-51.1768184,0.549927138,6181955.338,-49.2749476,0.607478991,-54.37980243,2.216733702,PCI_ambient.pacq,5
3061771.393,-56.74897195,0.117667398,3520488.739,-54.75565579,0.213309198,4011154.175,-52.071965,0.398004767,4499912.262,-45.89083408,0.576138118,4984855.652,-49.84718949,0.600610672,5534172.058,-50.58468254,0.571506178,6011486.053,-50.39864054,0.583736208,3325939.178,-55.42297791,0.147450201,3822803.497,-52.85180785,0.297680962,4282712.936,-50.06351738,0.491679752,4696369.171,-50.66465213,0.564179927,5208015.442,-50.49898079,0.56157847,5805253.983,-50.69465074,0.563491687,6293535.233,-50.89738931,0.566973366,-54.37354725,1.650705683,PCI_ambient.pacq,6
3000020.981,-55.66593719,0.119071131,3499984.741,-48.82007305,0.217601294,4000186.92,-50.67457512,0.38395543,4499912.262,-44.86333486,0.600848816,4999876.022,-46.19666193,0.589216462,5500078.201,-42.25808638,0.662085529,6015300.751,-47.2760042,0.593799555,3307104.111,-56.18382016,0.149061966,3817558.289,-53.5509429,0.301143005,4327774.048,-49.91076909,0.50022841,4815340.042,-49.86720053,0.575275391,5222320.557,-50.5990861,0.569302082,5760669.708,-50.99174311,0.586399846,6232500.076,-50.58742013,0.585185862,-54.49430458,1.918533352,PCI_ambient.pacq,7
3046751.022,-53.42283451,0.127535331,3546953.201,-51.49431338,0.217956807,3999948.502,-47.81325487,0.426375533,4499912.262,-47.20764239,0.560036953,4999876.022,-45.08022191,0.649040818,5500078.201,-42.85917886,0.662761919,6042003.632,-49.71899202,0.602416167,3317356.11,-56.89884193,0.140513264,3777503.967,-53.17942868,0.302021856,4323244.095,-51.51806254,0.492915687,4785060.883,-50.99821494,0.541316487,5232334.137,-51.07561458,0.56938638,5743980.408,-50.21084399,0.57980603,6254434.586,-50.6760717,0.595251327,-54.55681234,1.969641936,PCI_ambient.pacq,8
3046751.022,-50.70213691,0.130429651,3546953.201,-46.80622171,0.242982629,3999948.502,-42.05662761,0.474580817,4499912.262,-42.09943215,0.615991488,4999876.022,-40.50625905,0.70674802,5500078.201,-39.34654405,0.764973068,6015300.751,-47.00420672,0.607932668,3227472.305,-56.40669569,0.152298286,3782033.92,-53.65198344,0.295559271,4284858.704,-51.0806223,0.509291467,4766941.071,-50.98950273,0.594487115,5180597.305,-50.39919244,0.606712515,5682706.833,-50.45663538,0.56586669,6315469.742,-50.07504457,0.58649979,-54.31970759,2.096206814,PCI_ambient.pacq,9
3046989.441,-46.0150195,0.149217888,3499984.741,-47.1882918,0.241917094,3999948.502,-43.31901983,0.464876262,4499912.262,-38.92325683,0.726543497,5000114.441,-36.91548336,0.854604838,5500078.201,-39.72933304,0.788990379,6000041.962,-46.3455065,0.593567047,3276824.951,-56.4700026,0.151111192,3744602.203,-53.18035825,0.301691416,4262208.939,-51.76096138,0.472764557,4721641.541,-49.39599853,0.611989351,5198001.862,-51.09970728,0.56394736,5702495.575,-49.98552281,0.560748048,6295204.163,-50.15372114,0.607663949,-54.47730656,1.884126026,PCI_ambient.pacq,10
3046751.022,-44.05496418,0.166765348,3499984.741,-45.61350372,0.25434448,3999948.502,-43.53699867,0.448935054,4499912.262,-40.34791583,0.657031811,4999876.022,-33.77494729,1.151276489,5500078.201,-39.79514153,0.748558761,6015300.751,-44.89044934,0.619377305,3311872.482,-55.57346936,0.149974412,3772258.759,-52.84606567,0.312702295,4273891.449,-51.49618253,0.505150706,4717350.006,-50.93779307,0.559332567,5238533.02,-50.21879644,0.586686294,5678892.136,-50.36937838,0.554459421,6228923.798,-50.85186073,0.580966225,-54.42030088,1.862828159,PCI_ambient.pacq,11
3046751.022,-43.2409823,0.178943325,3499984.741,-43.8076344,0.264627649,3999948.502,-42.82995697,0.483185059,4499912.262,-36.34143171,0.818078317,4999876.022,-33.64001028,1.189692851,5500078.201,-40.60833489,0.747726171,6015300.751,-39.22791081,0.794003169,3265619.278,-54.3169371,0.166007207,3765344.62,-53.83109469,0.297588183,4307031.631,-51.52653348,0.507279932,4692792.892,-50.703933,0.581235404,5222082.138,-49.69910523,0.608458536,5674839.02,-51.0750573,0.584969715,6222486.496,-50.0602967,0.588658702,-54.30385228,1.724357186,PCI_ambient.pacq,12
3046751.022,-41.48421819,0.236274275,3499984.741,-44.59235887,0.250292137,3999948.502,-38.08485875,0.649692838,4499912.262,-38.17544457,0.729219426,4999876.022,-31.92657224,1.521072801,5500078.201,-43.81579723,0.674713595,6015300.751,-36.17001561,1.0858784,3265619.278,-54.33788762,0.155500664,3750562.668,-53.13072884,0.31247167,4263639.45,-51.37836129,0.480727173,4801750.183,-49.92868444,0.594337355,5188703.537,-50.5134793,0.564600745,5733966.827,-49.49516819,0.586097938,6295204.163,-50.89707376,0.597979868,-54.19261054,2.20200044,PCI_ambient.pacq,13
3046751.022,-40.39795579,0.291309268,3499984.741,-41.33105224,0.290835314,3999948.502,-33.59037058,0.919099377,4499912.262,-36.9105475,0.825720499,4999876.022,-30.74302406,1.819260539,5500078.201,-42.64795739,0.714088815,6015300.751,-34.06589903,1.381120743,3189325.333,-56.11744962,0.156740257,3765583.038,-52.18246934,0.308645008,4234552.383,-51.36676958,0.521088037,4737615.585,-50.14637055,0.59937694,5172252.655,-50.24434569,0.571445587,5718708.038,-49.81267447,0.618315386,6309270.859,-50.68620429,0.59279862,-54.01391416,1.85120657,PCI_ambient.pacq,14
3046751.022,-39.31962411,0.31938744,3499984.741,-40.80444333,0.313824608,3999948.502,-31.02622433,1.176760145,4546880.722,-41.71101577,0.664692366,4999876.022,-29.58349518,2.112623478,5500078.201,-39.91757457,0.797965444,6015300.751,-37.55538481,0.964331191,3218650.818,-53.58792579,0.161255509,3745317.459,-53.32178032,0.309661281,4234075.546,-50.66150917,0.495825124,4765748.978,-48.54115499,0.570301066,5218744.278,-49.80090207,0.59611709,5794763.565,-49.83789506,0.62341624,6234645.844,-49.90632072,0.584279876,-54.26707361,1.859574491,PCI_ambient.pacq,15
3046751.022,-38.01731846,0.454115835,3499984.741,-39.39694741,0.396843289,3999948.502,-31.1594466,1.231231593,4546880.722,-38.78164509,0.861300705,4999876.022,-28.3213003,2.652959217,5500078.201,-35.53972195,1.102958016,5984783.173,-37.13815082,1.062239459,3265619.278,-51.09072231,0.161152756,3781318.665,-52.56879043,0.30204747,4329204.559,-51.73462155,0.492766883,4750251.77,-49.55000611,0.594134134,5198240.28,-48.10641826,0.603017177,5706787.109,-50.48935778,0.600492559,6218910.217,-49.87545276,0.596493037,-54.10649938,1.790053488,PCI_ambient.pacq,16
3000020.981,-36.43423982,0.564832014,3499984.741,-33.57858768,0.689143891,3999948.502,-28.35753855,1.953637172,4499912.262,-39.83060613,0.768965036,4999876.022,-26.65347975,3.731490283,5500078.201,-33.73702302,1.401431518,6015300.751,-33.96453855,1.512762941,3265619.278,-52.5228922,0.166666697,3765583.038,-49.70676536,0.33605878,4218816.757,-49.32996326,0.533560543,4710197.449,-49.3877812,0.607006725,5198240.28,-50.32789375,0.598299748,5765676.498,-49.17467377,0.599355213,6218910.217,-48.87341256,0.600757911,-53.86119344,1.906697825,PCI_ambient.pacq,17
3000020.981,-35.21797726,0.743333469,3499984.741,-32.80497832,0.797989716,3999948.502,-29.14091965,1.767976991,4499912.262,-36.99472012,0.889356603,4999876.022,-25.48768951,4.709114595,5500078.201,-32.22253024,1.718258538,6015300.751,-33.2889484,1.644806394,3218889.236,-52.91487094,0.169840449,3765583.038,-48.83493206,0.320896169,4265546.799,-49.87542091,0.482959191,4765510.559,-46.40057536,0.610616943,5198240.28,-47.99781215,0.622813442,5718708.038,-48.31226228,0.636170333,6312847.137,-49.93403257,0.588281814,-53.8661114,2.35295361,PCI_ambient.pacq,18
3000020.981,-33.87541799,0.839632069,3499984.741,-31.32851053,0.979380946,3999948.502,-30.20062166,1.637012656,4499912.262,-33.42181606,1.208357741,4999876.022,-25.16135897,5.074644042,5500078.201,-32.37010975,1.653882048,6015300.751,-30.81293647,2.451591941,3218889.236,-53.11316688,0.159696589,3765583.038,-50.0046094,0.326362315,4265546.799,-49.45973841,0.496956333,4765510.559,-46.95513305,0.643831768,5198240.28,-47.68154881,0.623251258,5718708.038,-47.12341088,0.615971557,6218671.799,-47.91039376,0.660809217,-53.86868715,2.218011255,PCI_ambient.pacq,19
3000020.981,-32.20655506,0.939705615,3499984.741,-30.01873948,1.197160695,3999948.502,-28.80255798,2.023954244,4499912.262,-27.47448106,2.802542774,5000114.441,-25.9586893,4.272145842,5500078.201,-32.61078003,1.651416184,6015300.751,-28.88585171,3.270148077,3265619.278,-51.47800466,0.171853003,3765583.038,-46.93365051,0.337928822,4301548.004,-51.23667815,0.516248669,4765510.559,-47.76676439,0.651116419,5218744.278,-47.49155084,0.665672929,5733966.827,-46.43259639,0.673330325,6198406.219,-49.32447109,0.64553319,-53.76635278,1.883746786,PCI_ambient.pacq,20
3000020.981,-31.52351387,1.100508381,3499984.741,-29.67677539,1.318801589,3999948.502,-32.487746,1.29099935,4499912.262,-23.97514116,5.25727633,5000114.441,-25.06358998,5.25910848,5500078.201,-30.87776624,2.200699698,6015300.751,-30.62889894,2.499714643,3265619.278,-50.63193101,0.177002121,3765583.038,-48.50236674,0.332748064,4265546.799,-49.93254288,0.508604295,4771232.605,-46.00888549,0.644618488,5265712.738,-45.38410074,0.64492528,5718708.038,-48.31116268,0.620112819,6218671.799,-47.45611419,0.645250089,-53.66344203,2.389107899,PCI_ambient.pacq,21
3000020.981,-30.78044964,1.523858893,3499984.741,-27.31241437,1.997521139,3999948.502,-29.36381171,1.916781241,4499912.262,-22.01228896,8.430887622,5000114.441,-22.96908557,8.551777108,5500078.201,-31.00046129,2.510448204,5984783.173,-31.52021273,2.454297222,3265619.278,-48.3337846,0.191428248,3765821.457,-50.14378134,0.34318997,4301548.004,-47.76579716,0.551014712,4765510.559,-44.40088359,0.699102306,5218744.278,-45.21418468,0.700935745,5718946.457,-45.47738482,0.641512646,6301641.464,-47.30393724,0.656047105,-53.09828965,2.571009499,PCI_ambient.pacq,22
3000020.981,-29.49444427,1.945729873,3499984.741,-27.67533418,2.016640973,3999948.502,-33.55960735,1.12478767,4499912.262,-20.61565627,10.69661177,5000114.441,-21.56229959,10.56521012,5500078.201,-28.22307987,3.464624174,5984783.173,-32.71958339,2.015750591,3265619.278,-49.92096863,0.182302945,3765583.038,-50.66019359,0.342399705,4271030.426,-47.81286378,0.588578075,4765510.559,-43.16873408,0.716701754,5250453.949,-45.85216007,0.710191487,5733966.827,-47.30378594,0.64288527,6218671.799,-46.23578032,0.686016773,-53.27415556,2.857669811,PCI_ambient.pacq,23
3000020.981,-28.58384345,1.984855514,3499984.741,-25.82448186,2.765505061,3999948.502,-31.93854292,1.425498448,4499912.262,-20.36832078,11.27463307,5000114.441,-22.44926327,9.044575776,5500078.201,-27.99886743,3.684634603,5984783.173,-30.16105243,2.964605388,3265619.278,-47.38093723,0.196615299,3765583.038,-49.8613213,0.337440304,4265546.799,-47.63983114,0.576669822,4765510.559,-44.26990053,0.717269302,5265712.738,-43.61831569,0.744936129,5718708.038,-45.80830919,0.641741602,6218671.799,-45.62625259,0.668725742,-53.23915133,2.762892815,PCI_ambient.pacq,24
3000020.981,-28.45738714,2.601030583,3499984.741,-26.05999265,3.181126966,3999948.502,-30.16815968,1.704170386,4499912.262,-19.45420922,13.7602446,5000114.441,-19.89753049,15.48403289,5500078.201,-23.88862628,7.84848967,5984783.173,-31.95425838,2.280610708,3265619.278,-46.95862266,0.215985663,3765583.038,-49.39140169,0.371979355,4265546.799,-44.2571413,0.64985219,4765510.559,-41.83067227,0.823407078,5265712.738,-43.94012562,0.801376754,5698442.459,-46.86148678,0.655118539,6218671.799,-43.05368765,0.773385417,-52.8810707,2.67831526,PCI_ambient.pacq,25
3000020.981,-27.37819639,3.369657862,3499984.741,-25.3892787,3.720315062,3999948.502,-28.06272501,2.418504955,4499912.262,-19.22537894,14.74486892,5000114.441,-18.75020743,20.07865605,5500078.201,-23.31975643,9.259964529,6000041.962,-31.12942259,2.685274911,3265619.278,-45.32229632,0.238715735,3765583.038,-48.73901692,0.378794639,4265546.799,-44.38955609,0.66016409,4765510.559,-40.46926766,0.903546303,5218744.278,-42.6827118,0.833873337,5718708.038,-46.62115994,0.690509123,6218671.799,-40.71528739,0.768297973,-52.37805978,2.738395648,PCI_ambient.pacq,26
3000020.981,-26.791034,4.141910211,3499984.741,-24.64238219,4.447970003,3999948.502,-25.91723131,3.520738417,4499912.262,-18.13257259,18.58205097,5000114.441,-17.71880812,25.62889624,5500078.201,-22.35608747,11.40809252,6015300.751,-28.30204072,4.372862905,3265619.278,-44.66928959,0.2459617,3765583.038,-46.91611737,0.388431807,4265546.799,-43.02913914,0.674174609,4765748.978,-39.29572119,0.971468765,5265712.738,-41.92830294,0.908984368,5718708.038,-44.80324543,0.72427494,6218671.799,-40.02165936,0.841910262,-51.87360992,2.614560225,PCI_ambient.pacq,27
3000020.981,-25.6705151,4.965768867,3499984.741,-23.2650763,5.185976194,3999948.502,-24.87350946,4.047045231,4499912.262,-19.84234998,13.36834375,5000114.441,-17.06808764,29.51809608,5500078.201,-23.68030048,8.75463756,6000041.962,-28.7740077,4.003885508,3265619.278,-43.68734855,0.272794857,3765583.038,-46.6147411,0.394601721,4265546.799,-44.53018902,0.634421841,4765510.559,-38.680449,0.975092031,5218744.278,-41.78190171,0.93178441,5718708.038,-45.32454966,0.739759093,6218671.799,-43.46359851,0.762201203,-51.88347326,2.69288665,PCI_ambient.pacq,28
3000020.981,-24.82576478,5.240189383,3499984.741,-22.78132675,6.244967959,3999948.502,-25.71543702,3.647443936,4499912.262,-18.78248489,16.54687563,5000114.441,-17.49013571,27.46114701,5500078.201,-21.83650953,13.75767478,6015300.751,-28.4294876,4.35348768,3265619.278,-44.17392292,0.280670515,3765583.038,-47.39668498,0.422447332,4265546.799,-42.07316379,0.724992977,4765510.559,-39.97875082,1.019593278,5218744.278,-41.48549151,1.015853667,5718708.038,-44.77731913,0.806414461,6218671.799,-40.62318747,0.868854277,-51.61157907,3.260190627,PCI_ambient.pacq,29
3000020.981,-24.24122306,6.019342008,3499984.741,-22.35934166,6.42255991,3999948.502,-25.4163303,4.085916415,4499912.262,-19.37206199,14.73920846,4999876.022,-16.85127312,32.35783991,5500078.201,-22.88941633,10.83330007,5984783.173,-26.91464545,5.784600979,3265619.278,-43.47509101,0.287775404,3765583.038,-45.20598248,0.430935093,4265546.799,-43.0488051,0.720687965,4765510.559,-39.32328384,1.051082561,5265712.738,-41.86647536,1.059216007,5698442.459,-44.40821441,0.828532006,6218671.799,-41.7790497,0.818767192,-51.55886148,3.438254048,PCI_ambient.pacq,30
3000020.981,-23.00260696,6.794412885,3499984.741,-21.15002154,8.122593326,3999948.502,-24.30009799,5.391286973,4499912.262,-19.4751417,14.5319045,4999876.022,-17.00371757,30.96031208,5500078.201,-22.60845109,12.22825693,6015300.751,-24.18146293,9.753272011,3265619.278,-46.3000419,0.272674849,3765583.038,-43.4267193,0.475681945,4265546.799,-42.35614615,0.750056826,4765748.978,-39.52539098,0.980199229,5218744.278,-42.41194903,0.998211757,5718708.038,-40.14180117,0.91129257,6218671.799,-41.68653611,0.868326073,-51.61339605,3.009122985,PCI_ambient.pacq,31
3000020.981,-22.76675159,7.326819062,3499984.741,-20.46727451,9.421634774,3999948.502,-22.12769621,8.208936431,4499912.262,-17.03558052,24.42675308,4999876.022,-16.43436291,34.05457554,5500078.201,-22.19541172,13.89130145,5984783.173,-22.83784593,12.80736841,3265619.278,-46.52329738,0.29046971,3765583.038,-42.50595415,0.493734623,4218816.757,-42.6125005,0.843068905,4765748.978,-39.73413041,1.031939959,5265712.738,-40.95492191,1.060352823,5718708.038,-40.31831119,1.062414226,6218671.799,-41.14280984,0.932205303,-51.18058807,3.62387654,PCI_ambient.pacq,32
